,eve,no_eve
3903,0.43,0.52
3904,0.44,0.57
3905,0.42,0.52
3906,0.43,0.45
3907,0.45,0.57
3908,0.36,0.48
3909,0.35,0.51
3910,0.36,0.45
3911,0.4,0.54
3912,0.44,0.52
3913,0.39,0.51
3914,0.32,0.53
3915,0.42,0.44
3916,0.29,0.49
3917,0.39,0.52
3918,0.41,0.41
3919,0.31,0.5
3920,0.41,0.43
3921,0.31,0.48
3922,0.31,0.51
3923,0.41,0.44
3924,0.4,0.58
3925,0.41,0.42
3926,0.52,0.49
3927,0.31,0.49
3928,0.41,0.49
3929,0.31,0.51
3930,0.34,0.56
3931,0.38,0.52
3932,0.34,0.52
3933,0.45,0.54
3934,0.45,0.55
3935,0.32,0.47
3936,0.4,0.44
3937,0.37,0.53
3938,0.38,0.42
3939,0.39,0.53
3940,0.41,0.55
3941,0.36,0.5
3942,0.33,0.54
3943,0.32,0.51
3944,0.36,0.6
3945,0.34,0.44
3946,0.28,0.47
3947,0.44,0.58
3948,0.46,0.54
3949,0.37,0.5
3950,0.4,0.54
3951,0.31,0.53
3952,0.45,0.62
3953,0.39,0.52
3954,0.4,0.56
3955,0.4,0.45
3956,0.27,0.44
3957,0.38,0.57
3958,0.31,0.44
3959,0.38,0.49
3960,0.37,0.45
3961,0.37,0.51
3962,0.39,0.5
3963,0.34,0.5
3964,0.37,0.47
3965,0.27,0.52
3966,0.39,0.41
3967,0.36,0.54
3968,0.42,0.55
3969,0.31,0.5
3970,0.41,0.59
3971,0.36,0.57
3972,0.26,0.49
3973,0.43,0.48
3974,0.47,0.41
3975,0.42,0.53
3976,0.41,0.49
3977,0.39,0.5
3978,0.34,0.47
3979,0.43,0.49
3980,0.37,0.53
3981,0.38,0.45
3982,0.38,0.48
3983,0.38,0.56
3984,0.33,0.5
3985,0.48,0.46
3986,0.41,0.49
3987,0.42,0.43
3988,0.36,0.52
3989,0.38,0.42
3990,0.42,0.48
3991,0.41,0.47
3992,0.29,0.59
3993,0.41,0.54
3994,0.39,0.47
3995,0.37,0.5
3996,0.33,0.56
3997,0.45,0.49
3998,0.42,0.53
3999,0.39,0.54
4000,0.31,0.5
4001,0.43,0.47
4002,0.38,0.5
4003,0.46,0.44
4004,0.37,0.51
4005,0.3,0.55
4006,0.29,0.51
4007,0.41,0.48
4008,0.38,0.53
4009,0.37,0.46
4010,0.26,0.54
4011,0.37,0.46
4012,0.35,0.52
4013,0.38,0.43
4014,0.35,0.52
4015,0.34,0.52
4016,0.41,0.5
4017,0.28,0.53
4018,0.43,0.51
4019,0.34,0.53
4020,0.35,0.54
4021,0.34,0.53
4022,0.35,0.65
4023,0.38,0.51
4024,0.48,0.47
4025,0.35,0.45
4026,0.32,0.51
4027,0.37,0.39
4028,0.4,0.45
4029,0.44,0.49
4030,0.4,0.52
4031,0.36,0.58
4032,0.38,0.46
4033,0.42,0.56
4034,0.33,0.46
4035,0.46,0.49
4036,0.41,0.47
4037,0.31,0.47
4038,0.38,0.53
4039,0.38,0.52
4040,0.34,0.55
4041,0.41,0.47
4042,0.4,0.55
4043,0.36,0.57
4044,0.43,0.47
4045,0.37,0.45
4046,0.39,0.54
4047,0.39,0.57
4048,0.36,0.56
4049,0.37,0.47
4050,0.46,0.65
4051,0.47,0.57
4052,0.42,0.47
4053,0.5,0.5
4054,0.42,0.53
4055,0.4,0.46
4056,0.26,0.51
4057,0.4,0.48
4058,0.36,0.52
4059,0.3,0.49
4060,0.33,0.47
4061,0.39,0.52
4062,0.37,0.51
4063,0.44,0.51
4064,0.37,0.5
4065,0.44,0.61
4066,0.47,0.48
4067,0.31,0.43
4068,0.37,0.51
4069,0.38,0.51
4070,0.33,0.6
4071,0.37,0.48
4072,0.27,0.53
4073,0.3,0.49
4074,0.46,0.61
4075,0.32,0.52
4076,0.41,0.52
4077,0.42,0.47
4078,0.33,0.49
4079,0.34,0.49
4080,0.37,0.54
4081,0.43,0.45
4082,0.45,0.52
4083,0.33,0.54
4084,0.44,0.49
4085,0.39,0.53
4086,0.35,0.59
4087,0.37,0.59
4088,0.33,0.54
4089,0.43,0.47
4090,0.34,0.54
4091,0.36,0.56
4092,0.26,0.57
4093,0.4,0.41
4094,0.44,0.56
4095,0.34,0.5
4096,0.43,0.49
4097,0.43,0.47
4098,0.38,0.54
4099,0.39,0.52
4100,0.39,0.56
4101,0.31,0.51
4102,0.37,0.55
4103,0.49,0.5
4104,0.4,0.45
4105,0.3,0.45
4106,0.43,0.54
4107,0.34,0.5
4108,0.34,0.51
4109,0.31,0.55
4110,0.42,0.47
4111,0.42,0.46
4112,0.33,0.45
4113,0.37,0.54
4114,0.37,0.45
4115,0.3,0.46
4116,0.33,0.48
4117,0.32,0.56
4118,0.39,0.5
4119,0.37,0.49
4120,0.39,0.48
4121,0.35,0.5
4122,0.41,0.51
4123,0.32,0.56
4124,0.41,0.51
4125,0.33,0.45
4126,0.43,0.48
4127,0.47,0.47
4128,0.35,0.54
4129,0.38,0.49
4130,0.41,0.47
4131,0.4,0.56
4132,0.37,0.49
4133,0.32,0.45
4134,0.34,0.46
4135,0.42,0.42
4136,0.38,0.56
4137,0.4,0.5
4138,0.35,0.42
4139,0.49,0.54
4140,0.41,0.54
4141,0.46,0.59
4142,0.36,0.47
4143,0.45,0.53
4144,0.37,0.5
4145,0.36,0.55
4146,0.35,0.49
4147,0.28,0.54
4148,0.28,0.59
4149,0.31,0.47
4150,0.32,0.53
4151,0.35,0.48
4152,0.41,0.48
4153,0.41,0.58
4154,0.3,0.54
4155,0.46,0.41
4156,0.4,0.51
4157,0.39,0.51
4158,0.42,0.48
4159,0.43,0.5
4160,0.42,0.46
4161,0.46,0.53
4162,0.4,0.44
4163,0.37,0.53
4164,0.4,0.54
4165,0.38,0.57
4166,0.34,0.45
4167,0.46,0.49
4168,0.33,0.41
4169,0.42,0.44
4170,0.41,0.44
4171,0.39,0.5
4172,0.38,0.46
4173,0.44,0.43
4174,0.3,0.49
4175,0.46,0.43
4176,0.41,0.47
4177,0.34,0.45
4178,0.37,0.5
4179,0.37,0.54
4180,0.4,0.54
4181,0.44,0.5
4182,0.36,0.52
4183,0.36,0.5
4184,0.32,0.56
4185,0.36,0.48
4186,0.41,0.51
4187,0.37,0.48
4188,0.43,0.48
4189,0.34,0.42
4190,0.43,0.51
4191,0.33,0.51
4192,0.31,0.54
4193,0.33,0.57
4194,0.32,0.54
4195,0.37,0.53
4196,0.39,0.57
4197,0.47,0.41
4198,0.41,0.55
4199,0.44,0.5
4200,0.4,0.4
4201,0.41,0.4
4202,0.35,0.41
4203,0.36,0.44
4204,0.31,0.44
4205,0.32,0.56
4206,0.41,0.45
4207,0.32,0.53
4208,0.31,0.52
4209,0.47,0.58
4210,0.44,0.48
4211,0.37,0.44
4212,0.46,0.57
4213,0.38,0.56
4214,0.36,0.53
4215,0.45,0.49
4216,0.4,0.47
4217,0.36,0.58
4218,0.34,0.51
4219,0.36,0.42
4220,0.43,0.55
4221,0.27,0.42
4222,0.31,0.45
4223,0.39,0.46
4224,0.34,0.5
4225,0.38,0.54
4226,0.36,0.56
4227,0.31,0.54
4228,0.42,0.53
4229,0.45,0.55
4230,0.34,0.59
4231,0.34,0.51
4232,0.37,0.49
4233,0.44,0.52
4234,0.47,0.48
4235,0.39,0.44
4236,0.47,0.44
4237,0.37,0.54
4238,0.34,0.43
4239,0.43,0.41
4240,0.25,0.49
4241,0.38,0.59
4242,0.35,0.45
4243,0.36,0.47
4244,0.36,0.51
4245,0.34,0.45
4246,0.34,0.49
4247,0.34,0.53
4248,0.33,0.48
4249,0.39,0.5
4250,0.4,0.52
4251,0.43,0.54
4252,0.36,0.54
4253,0.29,0.51
4254,0.39,0.55
4255,0.4,0.48
4256,0.38,0.49
4257,0.39,0.47
4258,0.42,0.35
4259,0.4,0.51
4260,0.37,0.6
4261,0.45,0.5
4262,0.4,0.53
4263,0.38,0.49
4264,0.44,0.49
4265,0.34,0.53
4266,0.39,0.47
4267,0.42,0.48
4268,0.42,0.48
4269,0.35,0.48
4270,0.3,0.58
4271,0.39,0.5
4272,0.32,0.56
4273,0.44,0.51
4274,0.38,0.53
4275,0.41,0.53
4276,0.38,0.44
4277,0.28,0.38
4278,0.45,0.58
4279,0.37,0.45
4280,0.35,0.43
4281,0.39,0.45
4282,0.45,0.61
4283,0.43,0.46
4284,0.4,0.51
4285,0.31,0.43
4286,0.43,0.54
4287,0.34,0.49
4288,0.48,0.57
4289,0.43,0.53
4290,0.43,0.56
4291,0.32,0.46
4292,0.41,0.44
4293,0.33,0.44
4294,0.4,0.54
4295,0.41,0.49
4296,0.34,0.5
4297,0.4,0.48
4298,0.43,0.56
4299,0.45,0.53
4300,0.44,0.44
4301,0.29,0.46
4302,0.41,0.6
4303,0.43,0.51
4304,0.37,0.54
4305,0.33,0.4
4306,0.45,0.43
4307,0.41,0.51
4308,0.43,0.53
4309,0.39,0.47
4310,0.32,0.53
4311,0.39,0.49
4312,0.42,0.45
4313,0.41,0.53
4314,0.37,0.45
4315,0.36,0.44
4316,0.3,0.52
4317,0.38,0.49
4318,0.4,0.48
4319,0.3,0.48
4320,0.4,0.47
4321,0.34,0.49
4322,0.39,0.44
4323,0.38,0.45
4324,0.36,0.51
4325,0.37,0.47
4326,0.41,0.47
4327,0.28,0.55
4328,0.4,0.54
4329,0.34,0.55
4330,0.43,0.49
4331,0.33,0.59
4332,0.45,0.46
4333,0.36,0.46
4334,0.3,0.46
4335,0.38,0.46
4336,0.29,0.43
4337,0.38,0.48
4338,0.34,0.52
4339,0.4,0.56
4340,0.42,0.54
4341,0.35,0.48
4342,0.37,0.46
4343,0.28,0.54
4344,0.46,0.54
4345,0.28,0.53
4346,0.28,0.46
4347,0.4,0.52
4348,0.41,0.56
4349,0.34,0.47
4350,0.38,0.53
4351,0.38,0.54
4352,0.38,0.59
4353,0.41,0.51
4354,0.41,0.41
4355,0.41,0.48
4356,0.38,0.51
4357,0.36,0.54
4358,0.39,0.53
4359,0.33,0.44
4360,0.36,0.49
4361,0.41,0.52
4362,0.3,0.51
4363,0.36,0.48
4364,0.27,0.46
4365,0.5,0.48
4366,0.36,0.42
4367,0.41,0.56
4368,0.43,0.54
4369,0.41,0.53
4370,0.43,0.49
4371,0.39,0.55
4372,0.44,0.49
4373,0.36,0.54
4374,0.31,0.47
4375,0.34,0.52
4376,0.36,0.47
4377,0.37,0.51
4378,0.38,0.51
4379,0.36,0.42
4380,0.42,0.56
4381,0.4,0.5
4382,0.45,0.57
4383,0.34,0.45
4384,0.38,0.5
4385,0.3,0.51
4386,0.29,0.44
4387,0.38,0.5
4388,0.25,0.43
4389,0.33,0.48
4390,0.33,0.53
4391,0.34,0.5
4392,0.34,0.44
4393,0.44,0.51
4394,0.36,0.56
4395,0.36,0.49
4396,0.46,0.44
4397,0.33,0.51
4398,0.44,0.43
4399,0.26,0.48
4400,0.39,0.5
4401,0.48,0.47
4402,0.32,0.54
4403,0.29,0.5
4404,0.39,0.63
4405,0.47,0.53
4406,0.37,0.49
4407,0.37,0.44
4408,0.35,0.5
4409,0.31,0.45
4410,0.42,0.51
4411,0.35,0.45
4412,0.37,0.52
4413,0.36,0.38
4414,0.38,0.49
4415,0.54,0.46
4416,0.35,0.56
4417,0.39,0.55
4418,0.46,0.42
4419,0.44,0.36
4420,0.43,0.47
4421,0.38,0.48
4422,0.44,0.61
4423,0.39,0.52
4424,0.42,0.51
4425,0.29,0.53
4426,0.37,0.55
4427,0.45,0.43
4428,0.29,0.42
4429,0.42,0.53
4430,0.37,0.52
4431,0.48,0.45
4432,0.38,0.46
4433,0.37,0.48
4434,0.37,0.55
4435,0.41,0.52
4436,0.37,0.47
4437,0.37,0.49
4438,0.33,0.46
4439,0.38,0.58
4440,0.39,0.44
4441,0.33,0.46
4442,0.37,0.56
4443,0.25,0.55
4444,0.34,0.5
4445,0.28,0.49
4446,0.44,0.51
4447,0.33,0.41
4448,0.44,0.52
4449,0.4,0.46
4450,0.43,0.54
4451,0.34,0.51
4452,0.41,0.47
4453,0.34,0.51
4454,0.35,0.55
4455,0.39,0.38
4456,0.3,0.53
4457,0.36,0.48
4458,0.33,0.51
4459,0.37,0.42
4460,0.31,0.54
4461,0.41,0.52
4462,0.42,0.49
4463,0.34,0.49
4464,0.49,0.46
4465,0.55,0.45
4466,0.35,0.46
4467,0.41,0.45
4468,0.32,0.49
4469,0.37,0.52
4470,0.36,0.52
4471,0.29,0.54
4472,0.4,0.38
4473,0.33,0.44
4474,0.44,0.51
4475,0.34,0.49
4476,0.37,0.53
4477,0.41,0.46
4478,0.29,0.52
4479,0.43,0.54
4480,0.33,0.46
4481,0.32,0.43
4482,0.35,0.46
4483,0.29,0.53
4484,0.35,0.55
4485,0.36,0.4
4486,0.37,0.52
4487,0.44,0.51
4488,0.44,0.53
4489,0.34,0.56
4490,0.44,0.47
4491,0.34,0.48
4492,0.28,0.61
4493,0.39,0.55
4494,0.3,0.58
4495,0.29,0.5
4496,0.41,0.49
4497,0.38,0.44
4498,0.37,0.47
4499,0.33,0.54
4500,0.37,0.57
4501,0.35,0.55
4502,0.31,0.51
4503,0.3,0.56
4504,0.39,0.45
4505,0.32,0.48
4506,0.35,0.42
4507,0.36,0.45
4508,0.38,0.52
4509,0.33,0.44
4510,0.45,0.52
4511,0.44,0.45
4512,0.44,0.5
4513,0.33,0.52
4514,0.31,0.44
4515,0.4,0.47
4516,0.39,0.48
4517,0.35,0.51
4518,0.37,0.56
4519,0.4,0.56
4520,0.44,0.57
4521,0.34,0.52
4522,0.3,0.49
4523,0.42,0.63
4524,0.37,0.49
4525,0.33,0.59
4526,0.38,0.47
4527,0.43,0.53
4528,0.32,0.54
4529,0.36,0.43
4530,0.35,0.44
4531,0.38,0.48
4532,0.36,0.49
4533,0.38,0.48
4534,0.46,0.47
4535,0.41,0.54
4536,0.39,0.49
4537,0.46,0.49
4538,0.34,0.53
4539,0.35,0.47
4540,0.4,0.43
4541,0.42,0.54
4542,0.3,0.52
4543,0.48,0.54
4544,0.34,0.53
4545,0.34,0.54
4546,0.31,0.52
4547,0.32,0.43
4548,0.3,0.39
4549,0.29,0.5
4550,0.37,0.45
4551,0.36,0.54
4552,0.3,0.44
4553,0.4,0.43
4554,0.36,0.51
4555,0.3,0.54
4556,0.34,0.53
4557,0.33,0.53
4558,0.38,0.51
4559,0.42,0.47
4560,0.39,0.58
4561,0.43,0.48
4562,0.34,0.51
4563,0.42,0.58
4564,0.33,0.51
4565,0.34,0.49
4566,0.4,0.56
4567,0.37,0.38
4568,0.34,0.48
4569,0.4,0.5
4570,0.37,0.44
4571,0.32,0.46
4572,0.36,0.54
4573,0.37,0.47
4574,0.36,0.4
4575,0.28,0.51
4576,0.38,0.45
4577,0.33,0.54
4578,0.38,0.46
4579,0.43,0.52
4580,0.37,0.46
4581,0.43,0.5
4582,0.39,0.49
4583,0.32,0.51
4584,0.41,0.54
4585,0.48,0.44
4586,0.34,0.46
4587,0.35,0.46
4588,0.43,0.5
4589,0.34,0.55
4590,0.39,0.47
4591,0.43,0.47
4592,0.34,0.45
4593,0.35,0.56
4594,0.25,0.47
4595,0.29,0.39
4596,0.45,0.54
4597,0.37,0.53
4598,0.43,0.54
4599,0.32,0.49
4600,0.36,0.5
4601,0.32,0.53
4602,0.31,0.57
4603,0.42,0.52
4604,0.43,0.45
4605,0.4,0.57
4606,0.4,0.51
4607,0.39,0.53
4608,0.32,0.56
4609,0.32,0.54
4610,0.47,0.44
4611,0.37,0.49
4612,0.41,0.49
4613,0.38,0.54
4614,0.33,0.43
4615,0.29,0.59
4616,0.43,0.53
4617,0.35,0.49
4618,0.33,0.53
4619,0.35,0.56
4620,0.43,0.44
4621,0.32,0.66
4622,0.39,0.44
4623,0.42,0.54
4624,0.29,0.59
4625,0.4,0.51
4626,0.38,0.46
4627,0.42,0.5
4628,0.28,0.4
4629,0.31,0.58
4630,0.32,0.53
4631,0.38,0.49
4632,0.38,0.48
4633,0.45,0.55
4634,0.38,0.42
4635,0.42,0.57
4636,0.31,0.46
4637,0.33,0.46
4638,0.4,0.55
4639,0.44,0.39
4640,0.37,0.57
4641,0.42,0.49
4642,0.32,0.47
4643,0.4,0.54
4644,0.38,0.48
4645,0.45,0.52
4646,0.31,0.53
4647,0.38,0.54
4648,0.36,0.5
4649,0.31,0.45
4650,0.4,0.45
4651,0.38,0.52
4652,0.4,0.53
4653,0.4,0.51
4654,0.32,0.56
4655,0.34,0.53
4656,0.36,0.54
4657,0.33,0.54
4658,0.4,0.59
4659,0.3,0.46
4660,0.45,0.51
4661,0.42,0.47
4662,0.41,0.47
4663,0.34,0.47
4664,0.42,0.56
4665,0.3,0.57
4666,0.37,0.57
4667,0.39,0.49
4668,0.47,0.5
4669,0.4,0.54
4670,0.39,0.49
4671,0.4,0.48
4672,0.32,0.39
4673,0.34,0.42
4674,0.34,0.55
4675,0.46,0.47
4676,0.34,0.45
4677,0.37,0.47
4678,0.33,0.51
4679,0.36,0.48
4680,0.38,0.53
4681,0.37,0.43
4682,0.45,0.48
4683,0.42,0.47
4684,0.37,0.44
4685,0.44,0.42
4686,0.45,0.58
4687,0.42,0.49
4688,0.4,0.47
4689,0.42,0.47
4690,0.36,0.55
4691,0.37,0.57
4692,0.34,0.56
4693,0.37,0.5
4694,0.39,0.5
4695,0.41,0.56
4696,0.41,0.52
4697,0.47,0.44
4698,0.37,0.48
4699,0.33,0.39
4700,0.42,0.53
4701,0.35,0.42
4702,0.32,0.48
4703,0.37,0.45
4704,0.34,0.5
4705,0.32,0.47
4706,0.36,0.52
4707,0.33,0.39
4708,0.32,0.47
4709,0.37,0.51
4710,0.36,0.57
4711,0.38,0.5
4712,0.3,0.47
4713,0.38,0.54
4714,0.37,0.48
4715,0.33,0.53
4716,0.35,0.47
4717,0.44,0.52
4718,0.38,0.49
4719,0.29,0.53
4720,0.35,0.52
4721,0.33,0.42
4722,0.44,0.56
4723,0.34,0.45
4724,0.35,0.46
4725,0.34,0.51
4726,0.37,0.5
4727,0.41,0.43
4728,0.37,0.44
4729,0.38,0.56
4730,0.33,0.54
4731,0.43,0.51
4732,0.39,0.46
4733,0.49,0.5
4734,0.43,0.49
4735,0.36,0.53
4736,0.29,0.43
4737,0.42,0.6
4738,0.42,0.56
4739,0.35,0.56
4740,0.46,0.55
4741,0.39,0.6
4742,0.46,0.55
4743,0.43,0.54
4744,0.31,0.42
4745,0.43,0.47
4746,0.44,0.46
4747,0.45,0.51
4748,0.38,0.45
4749,0.38,0.46
4750,0.4,0.5
4751,0.45,0.48
4752,0.4,0.45
4753,0.32,0.51
4754,0.38,0.47
4755,0.32,0.45
4756,0.37,0.42
4757,0.39,0.52
4758,0.44,0.58
4759,0.35,0.57
4760,0.38,0.53
4761,0.33,0.43
4762,0.46,0.51
4763,0.4,0.51
4764,0.29,0.51
4765,0.24,0.56
4766,0.32,0.51
4767,0.3,0.54
4768,0.39,0.42
4769,0.41,0.55
4770,0.38,0.48
4771,0.37,0.52
4772,0.32,0.47
4773,0.4,0.52
4774,0.48,0.48
4775,0.29,0.54
4776,0.33,0.53
4777,0.38,0.42
4778,0.3,0.53
4779,0.41,0.52
4780,0.37,0.46
4781,0.42,0.45
4782,0.44,0.58
4783,0.38,0.46
4784,0.38,0.52
4785,0.33,0.55
4786,0.44,0.51
4787,0.31,0.54
4788,0.38,0.48
4789,0.51,0.44
4790,0.38,0.48
4791,0.39,0.48
4792,0.35,0.45
4793,0.41,0.55
4794,0.35,0.51
4795,0.49,0.47
4796,0.43,0.46
4797,0.35,0.52
4798,0.41,0.5
4799,0.38,0.56
4800,0.43,0.52
4801,0.4,0.5
4802,0.4,0.45
4803,0.42,0.49
4804,0.44,0.53
4805,0.39,0.5
4806,0.3,0.48
4807,0.34,0.42
4808,0.41,0.45
4809,0.24,0.42
4810,0.35,0.54
4811,0.4,0.45
4812,0.39,0.5
4813,0.43,0.44
4814,0.32,0.48
4815,0.37,0.53
4816,0.44,0.51
4817,0.36,0.57
4818,0.33,0.43
4819,0.38,0.48
4820,0.38,0.55
4821,0.37,0.56
4822,0.41,0.55
4823,0.36,0.47
4824,0.38,0.52
4825,0.41,0.4
4826,0.35,0.47
4827,0.36,0.53
4828,0.32,0.61
4829,0.35,0.6
4830,0.37,0.48
4831,0.34,0.49
4832,0.36,0.5
4833,0.44,0.5
4834,0.34,0.55
4835,0.33,0.55
4836,0.46,0.53
4837,0.38,0.45
4838,0.36,0.49
4839,0.43,0.55
4840,0.52,0.58
4841,0.39,0.47
4842,0.32,0.47
4843,0.4,0.48
4844,0.39,0.51
4845,0.4,0.46
4846,0.39,0.43
4847,0.38,0.55
4848,0.34,0.51
4849,0.5,0.49
4850,0.33,0.52
4851,0.34,0.51
4852,0.49,0.52
4853,0.36,0.47
4854,0.46,0.5
4855,0.4,0.49
4856,0.31,0.49
4857,0.33,0.5
4858,0.45,0.51
4859,0.27,0.56
4860,0.46,0.5
4861,0.42,0.43
4862,0.4,0.52
4863,0.42,0.56
4864,0.31,0.53
4865,0.45,0.55
4866,0.41,0.49
4867,0.25,0.44
4868,0.39,0.55
4869,0.36,0.46
4870,0.38,0.54
4871,0.36,0.57
4872,0.35,0.47
4873,0.37,0.44
4874,0.36,0.51
4875,0.36,0.52
4876,0.36,0.44
4877,0.37,0.46
4878,0.33,0.44
4879,0.34,0.38
4880,0.42,0.46
4881,0.41,0.56
4882,0.33,0.52
4883,0.44,0.46
4884,0.37,0.51
4885,0.38,0.5
4886,0.37,0.42
4887,0.39,0.53
4888,0.34,0.57
4889,0.38,0.47
4890,0.44,0.49
4891,0.37,0.4
4892,0.41,0.56
4893,0.35,0.42
4894,0.45,0.44
4895,0.42,0.5
4896,0.38,0.56
4897,0.33,0.5
4898,0.39,0.49
4899,0.36,0.48
4900,0.35,0.55
4901,0.39,0.52
4902,0.34,0.47
4903,0.43,0.44
4904,0.29,0.5
4905,0.35,0.48
4906,0.39,0.47
4907,0.32,0.55
4908,0.4,0.48
4909,0.39,0.43
4910,0.37,0.49
4911,0.35,0.41
4912,0.28,0.53
4913,0.31,0.44
4914,0.45,0.54
4915,0.4,0.48
4916,0.39,0.51
4917,0.36,0.46
4918,0.43,0.51
4919,0.39,0.47
4920,0.51,0.49
4921,0.26,0.56
4922,0.32,0.55
4923,0.38,0.48
4924,0.31,0.48
4925,0.35,0.47
4926,0.32,0.52
4927,0.38,0.5
4928,0.42,0.44
4929,0.32,0.49
4930,0.27,0.54
4931,0.36,0.54
4932,0.33,0.52
4933,0.34,0.46
4934,0.44,0.57
4935,0.38,0.53
4936,0.38,0.51
4937,0.41,0.48
4938,0.4,0.51
4939,0.37,0.42
4940,0.45,0.49
4941,0.33,0.51
4942,0.32,0.47
4943,0.38,0.47
4944,0.34,0.46
4945,0.31,0.49
4946,0.41,0.45
4947,0.4,0.49
4948,0.44,0.54
4949,0.31,0.55
4950,0.43,0.5
4951,0.39,0.54
4952,0.38,0.44
4953,0.45,0.54
4954,0.41,0.55
4955,0.32,0.5
4956,0.44,0.54
4957,0.44,0.54
4958,0.39,0.44
4959,0.35,0.43
4960,0.44,0.48
4961,0.47,0.56
4962,0.32,0.43
4963,0.39,0.5
4964,0.46,0.5
4965,0.41,0.48
4966,0.4,0.49
4967,0.42,0.46
4968,0.31,0.45
4969,0.38,0.58
4970,0.32,0.48
4971,0.32,0.6
4972,0.32,0.55
4973,0.41,0.51
4974,0.37,0.45
4975,0.39,0.49
4976,0.35,0.53
4977,0.37,0.53
4978,0.35,0.48
4979,0.35,0.45
4980,0.38,0.44
4981,0.34,0.48
4982,0.45,0.54
4983,0.36,0.58
4984,0.34,0.5
4985,0.42,0.5
4986,0.37,0.51
4987,0.41,0.49
4988,0.3,0.62
4989,0.29,0.46
4990,0.36,0.46
4991,0.26,0.49
4992,0.38,0.58
4993,0.33,0.42
4994,0.35,0.48
4995,0.28,0.54
4996,0.4,0.43
4997,0.37,0.41
4998,0.41,0.43
4999,0.36,0.48
5000,0.33,0.54
5001,0.45,0.53
5002,0.46,0.41
5003,0.37,0.45
5004,0.36,0.55
5005,0.37,0.45
5006,0.39,0.53
5007,0.32,0.46
5008,0.39,0.58
5009,0.35,0.41
5010,0.28,0.52
5011,0.38,0.6
5012,0.35,0.5
5013,0.39,0.54
5014,0.52,0.43
5015,0.34,0.44
5016,0.42,0.48
5017,0.39,0.46
5018,0.35,0.53
5019,0.39,0.51
5020,0.31,0.51
5021,0.44,0.57
5022,0.3,0.47
5023,0.33,0.53
5024,0.36,0.54
5025,0.34,0.57
5026,0.36,0.51
5027,0.43,0.55
5028,0.43,0.53
5029,0.41,0.53
5030,0.44,0.45
5031,0.41,0.49
5032,0.31,0.55
5033,0.43,0.52
5034,0.38,0.58
5035,0.31,0.55
5036,0.4,0.44
5037,0.33,0.58
5038,0.36,0.44
5039,0.35,0.49
5040,0.31,0.59
5041,0.43,0.47
5042,0.34,0.52
5043,0.45,0.49
5044,0.4,0.45
5045,0.37,0.44
5046,0.43,0.52
5047,0.46,0.55
5048,0.37,0.57
5049,0.35,0.49
5050,0.3,0.41
5051,0.38,0.54
5052,0.4,0.43
5053,0.47,0.48
5054,0.32,0.51
5055,0.43,0.48
5056,0.35,0.5
5057,0.33,0.46
5058,0.38,0.46
5059,0.45,0.54
5060,0.35,0.53
5061,0.44,0.45
5062,0.38,0.49
5063,0.41,0.48
5064,0.4,0.63
5065,0.35,0.45
5066,0.36,0.5
5067,0.35,0.71
5068,0.39,0.5
5069,0.35,0.49
5070,0.33,0.58
5071,0.39,0.68
5072,0.35,0.47
5073,0.36,0.48
5074,0.32,0.53
5075,0.28,0.48
5076,0.34,0.44
5077,0.39,0.46
5078,0.33,0.54
5079,0.46,0.54
5080,0.45,0.51
5081,0.43,0.47
5082,0.35,0.54
5083,0.36,0.49
5084,0.46,0.45
5085,0.36,0.47
5086,0.38,0.6
5087,0.27,0.48
5088,0.35,0.41
5089,0.41,0.61
5090,0.28,0.45
5091,0.37,0.46
5092,0.45,0.5
5093,0.34,0.54
5094,0.39,0.44
5095,0.26,0.55
5096,0.36,0.47
5097,0.34,0.46
5098,0.36,0.45
5099,0.33,0.48
5100,0.4,0.46
5101,0.34,0.48
5102,0.42,0.53
5103,0.37,0.48
5104,0.34,0.48
5105,0.26,0.5
5106,0.44,0.55
5107,0.46,0.45
5108,0.42,0.52
5109,0.37,0.49
5110,0.34,0.54
5111,0.26,0.59
5112,0.37,0.53
5113,0.42,0.45
5114,0.36,0.42
5115,0.35,0.55
5116,0.44,0.46
5117,0.25,0.57
5118,0.32,0.55
5119,0.38,0.49
5120,0.32,0.4
5121,0.4,0.52
5122,0.43,0.48
5123,0.29,0.48
5124,0.43,0.55
5125,0.34,0.52
5126,0.39,0.48
5127,0.32,0.48
5128,0.29,0.48
5129,0.35,0.46
5130,0.37,0.5
5131,0.41,0.49
5132,0.34,0.57
5133,0.42,0.51
5134,0.31,0.5
5135,0.3,0.54
5136,0.37,0.57
5137,0.39,0.55
5138,0.45,0.53
5139,0.37,0.45
5140,0.43,0.51
5141,0.34,0.52
5142,0.42,0.49
5143,0.44,0.52
5144,0.32,0.51
5145,0.29,0.42
5146,0.34,0.45
5147,0.43,0.49
5148,0.44,0.54
5149,0.29,0.47
5150,0.43,0.5
5151,0.44,0.49
5152,0.35,0.58
5153,0.36,0.53
5154,0.39,0.47
5155,0.39,0.47
5156,0.4,0.49
5157,0.33,0.44
5158,0.34,0.49
5159,0.33,0.44
5160,0.39,0.47
5161,0.41,0.5
5162,0.41,0.44
5163,0.38,0.52
5164,0.33,0.51
5165,0.32,0.54
5166,0.32,0.48
5167,0.48,0.53
5168,0.41,0.52
5169,0.38,0.45
5170,0.36,0.41
5171,0.36,0.52
5172,0.36,0.48
5173,0.42,0.47
