,eve,no_eve
3903,0.4,0.56
3904,0.5,0.62
3905,0.28,0.5
3906,0.46,0.42
3907,0.4,0.46
3908,0.38,0.38
3909,0.44,0.52
3910,0.42,0.46
3911,0.44,0.4
3912,0.44,0.4
3913,0.36,0.62
3914,0.42,0.56
3915,0.4,0.52
3916,0.42,0.42
3917,0.38,0.54
3918,0.4,0.52
3919,0.4,0.46
3920,0.36,0.62
3921,0.36,0.54
3922,0.46,0.54
3923,0.26,0.5
3924,0.32,0.62
3925,0.4,0.46
3926,0.36,0.54
3927,0.38,0.46
3928,0.42,0.54
3929,0.36,0.46
3930,0.34,0.5
3931,0.36,0.48
3932,0.34,0.52
3933,0.34,0.48
3934,0.26,0.44
3935,0.3,0.58
3936,0.42,0.54
3937,0.32,0.6
3938,0.32,0.58
3939,0.42,0.36
3940,0.28,0.52
3941,0.46,0.52
3942,0.32,0.66
3943,0.38,0.5
3944,0.52,0.56
3945,0.4,0.58
3946,0.38,0.62
3947,0.42,0.44
3948,0.4,0.58
3949,0.4,0.46
3950,0.4,0.58
3951,0.32,0.56
3952,0.36,0.56
3953,0.36,0.48
3954,0.38,0.54
3955,0.42,0.6
3956,0.34,0.6
3957,0.32,0.64
3958,0.32,0.5
3959,0.3,0.46
3960,0.36,0.4
3961,0.24,0.52
3962,0.26,0.46
3963,0.4,0.6
3964,0.44,0.48
3965,0.3,0.52
3966,0.44,0.5
3967,0.36,0.54
3968,0.3,0.5
3969,0.42,0.44
3970,0.4,0.54
3971,0.34,0.44
3972,0.3,0.5
3973,0.36,0.58
3974,0.48,0.56
3975,0.38,0.5
3976,0.34,0.5
3977,0.26,0.5
3978,0.4,0.54
3979,0.42,0.5
3980,0.3,0.6
3981,0.28,0.52
3982,0.4,0.42
3983,0.4,0.56
3984,0.32,0.5
3985,0.34,0.6
3986,0.32,0.52
3987,0.42,0.6
3988,0.48,0.54
3989,0.52,0.54
3990,0.34,0.54
3991,0.3,0.62
3992,0.4,0.52
3993,0.38,0.38
3994,0.38,0.42
3995,0.28,0.44
3996,0.32,0.52
3997,0.4,0.62
3998,0.38,0.46
3999,0.36,0.44
4000,0.36,0.4
4001,0.4,0.46
4002,0.36,0.46
4003,0.32,0.48
4004,0.36,0.4
4005,0.3,0.58
4006,0.4,0.58
4007,0.54,0.56
4008,0.42,0.5
4009,0.4,0.38
4010,0.34,0.58
4011,0.38,0.56
4012,0.48,0.5
4013,0.42,0.4
4014,0.28,0.48
4015,0.46,0.58
4016,0.28,0.38
4017,0.4,0.46
4018,0.34,0.5
4019,0.42,0.52
4020,0.42,0.46
4021,0.36,0.58
4022,0.38,0.58
4023,0.52,0.62
4024,0.44,0.56
4025,0.48,0.5
4026,0.44,0.48
4027,0.42,0.56
4028,0.36,0.42
4029,0.36,0.62
4030,0.36,0.46
4031,0.28,0.56
4032,0.32,0.54
4033,0.42,0.5
4034,0.5,0.42
4035,0.34,0.46
4036,0.54,0.42
4037,0.4,0.38
4038,0.42,0.58
4039,0.4,0.48
4040,0.38,0.46
4041,0.54,0.56
4042,0.44,0.44
4043,0.5,0.44
4044,0.36,0.46
4045,0.4,0.38
4046,0.28,0.38
4047,0.38,0.46
4048,0.36,0.5
4049,0.36,0.48
4050,0.26,0.56
4051,0.38,0.5
4052,0.36,0.58
4053,0.36,0.64
4054,0.28,0.5
4055,0.18,0.54
4056,0.32,0.5
4057,0.36,0.58
4058,0.36,0.54
4059,0.36,0.5
4060,0.32,0.56
4061,0.38,0.46
4062,0.3,0.7
4063,0.4,0.56
4064,0.22,0.52
4065,0.38,0.48
4066,0.34,0.52
4067,0.38,0.48
4068,0.22,0.6
4069,0.34,0.56
4070,0.44,0.46
4071,0.48,0.42
4072,0.4,0.42
4073,0.54,0.52
4074,0.34,0.54
4075,0.48,0.5
4076,0.38,0.46
4077,0.34,0.56
4078,0.4,0.58
4079,0.52,0.5
4080,0.38,0.52
4081,0.36,0.5
4082,0.4,0.5
4083,0.38,0.46
4084,0.48,0.56
4085,0.44,0.54
4086,0.46,0.56
4087,0.36,0.58
4088,0.34,0.54
4089,0.4,0.5
4090,0.3,0.42
4091,0.48,0.52
4092,0.42,0.52
4093,0.42,0.46
4094,0.24,0.38
4095,0.3,0.52
4096,0.26,0.46
4097,0.32,0.46
4098,0.32,0.68
4099,0.46,0.42
4100,0.32,0.62
4101,0.36,0.36
4102,0.4,0.56
4103,0.34,0.62
4104,0.3,0.44
4105,0.4,0.58
4106,0.34,0.5
4107,0.4,0.58
4108,0.3,0.5
4109,0.28,0.64
4110,0.32,0.48
4111,0.46,0.52
4112,0.34,0.58
4113,0.34,0.42
4114,0.36,0.58
4115,0.4,0.36
4116,0.32,0.58
4117,0.3,0.46
4118,0.38,0.5
4119,0.36,0.56
4120,0.34,0.58
4121,0.42,0.52
4122,0.58,0.58
4123,0.38,0.5
4124,0.34,0.48
4125,0.26,0.58
4126,0.38,0.46
4127,0.22,0.5
4128,0.34,0.6
4129,0.5,0.5
4130,0.38,0.5
4131,0.38,0.46
4132,0.46,0.52
4133,0.34,0.58
4134,0.36,0.46
4135,0.4,0.5
4136,0.36,0.52
4137,0.5,0.54
4138,0.4,0.56
4139,0.3,0.66
4140,0.4,0.56
4141,0.34,0.5
4142,0.24,0.42
4143,0.28,0.56
4144,0.32,0.54
4145,0.38,0.5
4146,0.3,0.48
4147,0.28,0.52
4148,0.38,0.44
4149,0.34,0.46
4150,0.26,0.5
4151,0.34,0.56
4152,0.4,0.58
4153,0.26,0.36
4154,0.46,0.52
4155,0.42,0.42
4156,0.32,0.46
4157,0.36,0.5
4158,0.34,0.46
4159,0.42,0.56
4160,0.36,0.48
4161,0.38,0.48
4162,0.4,0.5
4163,0.44,0.5
4164,0.3,0.44
4165,0.22,0.42
4166,0.5,0.6
4167,0.38,0.46
4168,0.34,0.52
4169,0.42,0.5
4170,0.3,0.44
4171,0.38,0.48
4172,0.44,0.42
4173,0.3,0.58
4174,0.22,0.42
4175,0.38,0.52
4176,0.32,0.56
4177,0.34,0.48
4178,0.38,0.46
4179,0.48,0.32
4180,0.32,0.46
4181,0.26,0.42
4182,0.34,0.6
4183,0.28,0.6
4184,0.42,0.38
4185,0.24,0.38
4186,0.38,0.5
4187,0.36,0.44
4188,0.36,0.38
4189,0.44,0.44
4190,0.34,0.5
4191,0.42,0.58
4192,0.42,0.4
4193,0.42,0.46
4194,0.36,0.3
4195,0.34,0.52
4196,0.52,0.5
4197,0.4,0.5
4198,0.38,0.42
4199,0.42,0.34
4200,0.46,0.54
4201,0.38,0.44
4202,0.46,0.5
4203,0.48,0.42
4204,0.38,0.58
4205,0.5,0.58
4206,0.4,0.48
4207,0.4,0.48
4208,0.4,0.52
4209,0.24,0.62
4210,0.32,0.4
4211,0.34,0.42
4212,0.4,0.6
4213,0.42,0.56
4214,0.28,0.52
4215,0.36,0.62
4216,0.4,0.4
4217,0.36,0.56
4218,0.36,0.4
4219,0.46,0.52
4220,0.32,0.58
4221,0.38,0.5
4222,0.52,0.52
4223,0.28,0.4
4224,0.48,0.62
4225,0.38,0.62
4226,0.44,0.54
4227,0.48,0.48
4228,0.36,0.46
4229,0.32,0.46
4230,0.36,0.48
4231,0.22,0.54
4232,0.38,0.44
4233,0.28,0.42
4234,0.4,0.52
4235,0.34,0.48
4236,0.38,0.64
4237,0.38,0.42
4238,0.46,0.54
4239,0.38,0.52
4240,0.18,0.44
4241,0.26,0.52
4242,0.4,0.48
4243,0.44,0.6
4244,0.34,0.42
4245,0.4,0.52
4246,0.26,0.5
4247,0.32,0.4
4248,0.3,0.44
4249,0.48,0.48
4250,0.38,0.52
4251,0.38,0.56
4252,0.32,0.66
4253,0.52,0.44
4254,0.38,0.64
4255,0.44,0.58
4256,0.42,0.42
4257,0.34,0.6
4258,0.26,0.54
4259,0.44,0.5
4260,0.42,0.54
4261,0.54,0.5
4262,0.34,0.64
4263,0.28,0.5
4264,0.32,0.54
4265,0.36,0.54
4266,0.26,0.48
4267,0.5,0.5
4268,0.3,0.44
4269,0.34,0.48
4270,0.42,0.56
4271,0.38,0.56
4272,0.5,0.64
4273,0.36,0.42
4274,0.36,0.44
4275,0.44,0.54
4276,0.4,0.56
4277,0.4,0.54
4278,0.36,0.52
4279,0.32,0.44
4280,0.38,0.54
4281,0.36,0.4
4282,0.5,0.48
4283,0.48,0.42
4284,0.36,0.6
4285,0.36,0.54
4286,0.4,0.42
4287,0.4,0.54
4288,0.36,0.66
4289,0.26,0.52
4290,0.34,0.46
4291,0.28,0.42
4292,0.3,0.5
4293,0.32,0.4
4294,0.46,0.64
4295,0.24,0.36
4296,0.38,0.54
4297,0.32,0.44
4298,0.44,0.56
4299,0.38,0.54
4300,0.36,0.52
4301,0.38,0.5
4302,0.44,0.5
4303,0.28,0.38
4304,0.34,0.4
4305,0.4,0.64
4306,0.42,0.5
4307,0.34,0.5
4308,0.38,0.52
4309,0.34,0.48
4310,0.34,0.5
4311,0.4,0.52
4312,0.32,0.62
4313,0.34,0.5
4314,0.3,0.44
4315,0.64,0.48
4316,0.3,0.28
4317,0.46,0.48
4318,0.44,0.46
4319,0.28,0.46
4320,0.34,0.54
4321,0.4,0.46
4322,0.36,0.42
4323,0.34,0.52
4324,0.32,0.46
4325,0.36,0.48
4326,0.4,0.52
4327,0.34,0.44
4328,0.4,0.5
4329,0.48,0.66
4330,0.2,0.28
4331,0.34,0.46
4332,0.38,0.6
4333,0.42,0.52
4334,0.42,0.5
4335,0.36,0.5
4336,0.34,0.48
4337,0.26,0.46
4338,0.44,0.44
4339,0.34,0.6
4340,0.42,0.58
4341,0.44,0.5
4342,0.36,0.46
4343,0.48,0.52
4344,0.38,0.5
4345,0.32,0.5
4346,0.48,0.48
4347,0.42,0.58
4348,0.4,0.48
4349,0.38,0.46
4350,0.38,0.52
4351,0.3,0.48
4352,0.46,0.4
4353,0.4,0.5
4354,0.5,0.52
4355,0.34,0.48
4356,0.48,0.42
4357,0.44,0.34
4358,0.4,0.42
4359,0.4,0.48
4360,0.44,0.48
4361,0.34,0.54
4362,0.32,0.46
4363,0.36,0.48
4364,0.34,0.5
4365,0.46,0.58
4366,0.42,0.5
4367,0.4,0.56
4368,0.38,0.5
4369,0.38,0.52
4370,0.3,0.52
4371,0.38,0.52
4372,0.34,0.36
4373,0.4,0.36
4374,0.32,0.56
4375,0.26,0.46
4376,0.26,0.52
4377,0.46,0.38
4378,0.44,0.46
4379,0.26,0.48
4380,0.44,0.64
4381,0.4,0.64
4382,0.38,0.64
4383,0.38,0.54
4384,0.28,0.38
4385,0.4,0.44
4386,0.28,0.42
4387,0.4,0.5
4388,0.44,0.64
4389,0.3,0.56
4390,0.34,0.52
4391,0.38,0.5
4392,0.44,0.52
4393,0.28,0.4
4394,0.46,0.46
4395,0.4,0.48
4396,0.36,0.5
4397,0.32,0.44
4398,0.38,0.58
4399,0.46,0.54
4400,0.44,0.54
4401,0.38,0.52
4402,0.28,0.52
4403,0.4,0.52
4404,0.38,0.56
4405,0.22,0.54
4406,0.38,0.38
4407,0.38,0.42
4408,0.4,0.46
4409,0.36,0.48
4410,0.34,0.48
4411,0.34,0.6
4412,0.36,0.48
4413,0.36,0.46
4414,0.36,0.62
4415,0.36,0.46
4416,0.46,0.48
4417,0.4,0.52
4418,0.38,0.46
4419,0.28,0.48
4420,0.34,0.58
4421,0.36,0.52
4422,0.38,0.5
4423,0.28,0.32
4424,0.4,0.56
4425,0.36,0.48
4426,0.26,0.44
4427,0.5,0.52
4428,0.3,0.54
4429,0.44,0.52
4430,0.52,0.54
4431,0.44,0.7
4432,0.22,0.46
4433,0.4,0.42
4434,0.36,0.48
4435,0.36,0.46
4436,0.36,0.38
4437,0.32,0.48
4438,0.36,0.6
4439,0.44,0.5
4440,0.44,0.56
4441,0.38,0.48
4442,0.34,0.5
4443,0.4,0.5
4444,0.38,0.42
4445,0.4,0.56
4446,0.46,0.58
4447,0.34,0.62
4448,0.32,0.46
4449,0.44,0.5
4450,0.44,0.56
4451,0.28,0.52
4452,0.42,0.44
4453,0.34,0.4
4454,0.32,0.58
4455,0.34,0.56
4456,0.4,0.54
4457,0.38,0.46
4458,0.46,0.56
4459,0.38,0.56
4460,0.5,0.52
4461,0.32,0.52
4462,0.4,0.52
4463,0.44,0.6
4464,0.34,0.42
4465,0.38,0.46
4466,0.32,0.52
4467,0.36,0.56
4468,0.32,0.46
4469,0.44,0.58
4470,0.34,0.54
4471,0.4,0.4
4472,0.36,0.56
4473,0.3,0.46
4474,0.36,0.42
4475,0.4,0.52
4476,0.3,0.54
4477,0.4,0.48
4478,0.52,0.52
4479,0.34,0.5
4480,0.48,0.46
4481,0.24,0.54
4482,0.24,0.44
4483,0.38,0.46
4484,0.34,0.42
4485,0.32,0.48
4486,0.38,0.5
4487,0.38,0.56
4488,0.42,0.42
4489,0.36,0.48
4490,0.46,0.4
4491,0.46,0.4
4492,0.44,0.5
4493,0.4,0.34
4494,0.38,0.46
4495,0.32,0.48
4496,0.28,0.6
4497,0.34,0.5
4498,0.4,0.48
4499,0.44,0.54
4500,0.44,0.5
4501,0.32,0.56
4502,0.42,0.5
4503,0.32,0.32
4504,0.42,0.64
4505,0.38,0.52
4506,0.28,0.52
4507,0.44,0.5
4508,0.52,0.52
4509,0.36,0.52
4510,0.4,0.44
4511,0.44,0.6
4512,0.32,0.54
4513,0.38,0.4
4514,0.36,0.48
4515,0.34,0.54
4516,0.34,0.56
4517,0.32,0.46
4518,0.4,0.44
4519,0.38,0.6
4520,0.44,0.52
4521,0.42,0.48
4522,0.32,0.44
4523,0.4,0.5
4524,0.3,0.42
4525,0.38,0.5
4526,0.34,0.54
4527,0.34,0.46
4528,0.34,0.52
4529,0.42,0.32
4530,0.44,0.56
4531,0.38,0.46
4532,0.36,0.56
4533,0.26,0.36
4534,0.3,0.36
4535,0.52,0.4
4536,0.38,0.56
4537,0.24,0.54
4538,0.36,0.42
4539,0.38,0.46
4540,0.44,0.36
4541,0.44,0.54
4542,0.44,0.54
4543,0.34,0.46
4544,0.44,0.48
4545,0.38,0.58
4546,0.38,0.44
4547,0.36,0.46
4548,0.22,0.56
4549,0.36,0.64
4550,0.22,0.5
4551,0.4,0.46
4552,0.44,0.34
4553,0.48,0.48
4554,0.28,0.46
4555,0.34,0.4
4556,0.4,0.38
4557,0.38,0.48
4558,0.52,0.46
4559,0.3,0.5
4560,0.4,0.56
4561,0.44,0.46
4562,0.34,0.44
4563,0.3,0.52
4564,0.42,0.5
4565,0.46,0.5
4566,0.54,0.48
4567,0.34,0.64
4568,0.42,0.56
4569,0.36,0.4
4570,0.46,0.64
4571,0.48,0.5
4572,0.42,0.7
4573,0.34,0.46
4574,0.4,0.56
4575,0.34,0.52
4576,0.36,0.48
4577,0.32,0.44
4578,0.34,0.52
4579,0.3,0.46
4580,0.34,0.52
4581,0.44,0.42
4582,0.32,0.48
4583,0.34,0.52
4584,0.44,0.46
4585,0.38,0.42
4586,0.38,0.52
4587,0.42,0.46
4588,0.4,0.46
4589,0.34,0.46
4590,0.2,0.6
4591,0.36,0.4
4592,0.44,0.58
4593,0.28,0.54
4594,0.32,0.48
4595,0.44,0.42
4596,0.36,0.5
4597,0.36,0.5
4598,0.36,0.46
4599,0.24,0.44
4600,0.36,0.56
4601,0.32,0.38
4602,0.36,0.44
4603,0.44,0.64
4604,0.44,0.36
4605,0.26,0.56
4606,0.32,0.58
4607,0.52,0.54
4608,0.42,0.38
4609,0.38,0.44
4610,0.32,0.44
4611,0.42,0.54
4612,0.44,0.46
4613,0.36,0.58
4614,0.36,0.44
4615,0.26,0.52
4616,0.38,0.46
4617,0.42,0.58
4618,0.38,0.44
4619,0.32,0.44
4620,0.42,0.44
4621,0.24,0.58
4622,0.36,0.56
4623,0.4,0.52
4624,0.36,0.54
4625,0.28,0.6
4626,0.34,0.62
4627,0.42,0.58
4628,0.42,0.36
4629,0.34,0.62
4630,0.24,0.44
4631,0.3,0.46
4632,0.24,0.38
4633,0.48,0.46
4634,0.52,0.52
4635,0.38,0.46
4636,0.34,0.48
4637,0.42,0.62
4638,0.42,0.54
4639,0.42,0.42
4640,0.32,0.44
4641,0.44,0.36
4642,0.4,0.4
4643,0.42,0.52
4644,0.4,0.48
4645,0.4,0.48
4646,0.36,0.44
4647,0.52,0.5
4648,0.34,0.5
4649,0.38,0.42
4650,0.34,0.58
4651,0.4,0.52
4652,0.5,0.52
4653,0.28,0.46
4654,0.38,0.5
4655,0.44,0.52
4656,0.28,0.5
4657,0.44,0.54
4658,0.48,0.48
4659,0.44,0.5
4660,0.38,0.48
4661,0.28,0.5
4662,0.46,0.44
4663,0.48,0.46
4664,0.32,0.42
4665,0.54,0.46
4666,0.4,0.54
4667,0.46,0.64
4668,0.48,0.54
4669,0.26,0.4
4670,0.34,0.6
4671,0.3,0.6
4672,0.46,0.54
4673,0.28,0.46
4674,0.4,0.52
4675,0.34,0.46
4676,0.46,0.6
4677,0.44,0.52
4678,0.42,0.42
4679,0.44,0.5
4680,0.32,0.52
4681,0.38,0.66
4682,0.36,0.56
4683,0.44,0.44
4684,0.5,0.6
4685,0.34,0.44
4686,0.38,0.48
4687,0.32,0.54
4688,0.38,0.48
4689,0.52,0.46
4690,0.52,0.6
4691,0.3,0.44
4692,0.42,0.4
4693,0.38,0.56
4694,0.36,0.38
4695,0.42,0.48
4696,0.44,0.46
4697,0.38,0.6
4698,0.34,0.64
4699,0.38,0.5
4700,0.46,0.58
4701,0.36,0.5
4702,0.24,0.56
4703,0.42,0.66
4704,0.3,0.52
4705,0.34,0.48
4706,0.32,0.46
4707,0.32,0.52
4708,0.52,0.32
4709,0.42,0.28
4710,0.32,0.48
4711,0.52,0.46
4712,0.36,0.38
4713,0.38,0.42
4714,0.4,0.36
4715,0.34,0.42
4716,0.38,0.36
4717,0.34,0.64
4718,0.38,0.52
4719,0.36,0.54
4720,0.36,0.4
4721,0.4,0.52
4722,0.28,0.46
4723,0.42,0.5
4724,0.26,0.48
4725,0.26,0.44
4726,0.56,0.46
4727,0.36,0.48
4728,0.44,0.52
4729,0.42,0.46
4730,0.28,0.5
4731,0.34,0.52
4732,0.38,0.5
4733,0.44,0.56
4734,0.36,0.52
4735,0.22,0.44
4736,0.38,0.6
4737,0.4,0.5
4738,0.3,0.54
4739,0.32,0.46
4740,0.3,0.52
4741,0.46,0.46
4742,0.32,0.58
4743,0.38,0.38
4744,0.46,0.56
4745,0.32,0.42
4746,0.36,0.5
4747,0.28,0.54
4748,0.4,0.6
4749,0.34,0.48
4750,0.3,0.66
4751,0.36,0.56
4752,0.26,0.44
4753,0.34,0.52
4754,0.42,0.52
4755,0.42,0.5
4756,0.42,0.42
4757,0.36,0.52
4758,0.34,0.54
4759,0.52,0.48
4760,0.4,0.5
4761,0.34,0.52
4762,0.34,0.56
4763,0.42,0.62
4764,0.48,0.5
4765,0.28,0.48
4766,0.32,0.54
4767,0.42,0.42
4768,0.42,0.7
4769,0.36,0.44
4770,0.28,0.34
4771,0.38,0.58
4772,0.22,0.46
4773,0.34,0.5
4774,0.38,0.44
4775,0.28,0.38
4776,0.4,0.42
4777,0.42,0.46
4778,0.4,0.64
4779,0.34,0.44
4780,0.48,0.6
4781,0.3,0.56
4782,0.52,0.44
4783,0.28,0.48
4784,0.36,0.42
4785,0.46,0.48
4786,0.48,0.52
4787,0.34,0.38
4788,0.42,0.32
4789,0.38,0.52
4790,0.2,0.38
4791,0.34,0.4
4792,0.46,0.52
4793,0.26,0.52
4794,0.36,0.58
4795,0.38,0.5
4796,0.44,0.46
4797,0.4,0.34
4798,0.28,0.4
4799,0.24,0.42
4800,0.36,0.58
4801,0.3,0.42
4802,0.44,0.46
4803,0.3,0.56
4804,0.32,0.52
4805,0.32,0.46
4806,0.44,0.58
4807,0.26,0.5
4808,0.3,0.56
4809,0.32,0.5
4810,0.58,0.5
4811,0.44,0.5
4812,0.4,0.52
4813,0.38,0.5
4814,0.44,0.44
4815,0.28,0.54
4816,0.42,0.52
4817,0.38,0.56
4818,0.46,0.48
4819,0.38,0.58
4820,0.4,0.56
4821,0.3,0.6
4822,0.54,0.52
4823,0.36,0.62
4824,0.48,0.54
4825,0.36,0.52
4826,0.5,0.5
4827,0.38,0.38
4828,0.32,0.46
4829,0.4,0.44
4830,0.26,0.4
4831,0.46,0.46
4832,0.3,0.54
4833,0.44,0.46
4834,0.4,0.52
4835,0.32,0.5
4836,0.32,0.48
4837,0.36,0.42
4838,0.48,0.48
4839,0.36,0.52
4840,0.4,0.44
4841,0.36,0.54
4842,0.38,0.5
4843,0.3,0.52
4844,0.42,0.66
4845,0.32,0.6
4846,0.3,0.58
4847,0.2,0.52
4848,0.3,0.58
4849,0.38,0.42
4850,0.38,0.42
4851,0.4,0.6
4852,0.38,0.42
4853,0.38,0.52
4854,0.32,0.56
4855,0.3,0.5
4856,0.4,0.46
4857,0.56,0.52
4858,0.48,0.44
4859,0.26,0.5
4860,0.34,0.5
4861,0.38,0.34
4862,0.5,0.6
4863,0.36,0.52
4864,0.32,0.52
4865,0.36,0.54
4866,0.28,0.6
4867,0.34,0.44
4868,0.4,0.46
4869,0.4,0.56
4870,0.26,0.58
4871,0.46,0.44
4872,0.44,0.54
4873,0.46,0.46
4874,0.44,0.52
4875,0.42,0.42
4876,0.34,0.56
4877,0.44,0.58
4878,0.32,0.44
4879,0.46,0.32
4880,0.34,0.46
4881,0.48,0.44
4882,0.34,0.52
4883,0.24,0.46
4884,0.36,0.54
4885,0.32,0.7
4886,0.34,0.52
4887,0.42,0.58
4888,0.4,0.52
4889,0.52,0.42
4890,0.34,0.54
4891,0.18,0.3
4892,0.42,0.4
4893,0.26,0.5
4894,0.42,0.62
4895,0.38,0.36
4896,0.32,0.64
4897,0.38,0.42
4898,0.42,0.56
4899,0.52,0.38
4900,0.38,0.44
4901,0.32,0.62
4902,0.28,0.48
4903,0.44,0.36
4904,0.46,0.56
4905,0.36,0.58
4906,0.36,0.5
4907,0.3,0.62
4908,0.4,0.54
4909,0.3,0.36
4910,0.5,0.52
4911,0.3,0.58
4912,0.34,0.54
4913,0.22,0.52
4914,0.36,0.5
4915,0.34,0.42
4916,0.28,0.56
4917,0.34,0.46
4918,0.42,0.44
4919,0.38,0.56
4920,0.46,0.56
4921,0.32,0.68
4922,0.42,0.52
4923,0.3,0.44
4924,0.24,0.46
4925,0.36,0.5
4926,0.34,0.58
4927,0.42,0.52
4928,0.38,0.48
4929,0.34,0.46
4930,0.36,0.48
4931,0.36,0.5
4932,0.46,0.58
4933,0.34,0.46
4934,0.38,0.44
4935,0.38,0.52
4936,0.38,0.5
4937,0.36,0.32
4938,0.34,0.46
4939,0.22,0.38
4940,0.46,0.44
4941,0.38,0.54
4942,0.34,0.46
4943,0.3,0.62
4944,0.36,0.36
4945,0.38,0.54
4946,0.3,0.4
4947,0.3,0.42
4948,0.4,0.44
4949,0.44,0.6
4950,0.38,0.54
4951,0.48,0.6
4952,0.44,0.54
4953,0.34,0.58
4954,0.4,0.38
4955,0.46,0.4
4956,0.34,0.56
4957,0.4,0.44
4958,0.32,0.38
4959,0.38,0.48
4960,0.42,0.48
4961,0.44,0.54
4962,0.36,0.46
4963,0.34,0.52
4964,0.5,0.46
4965,0.36,0.64
4966,0.22,0.52
4967,0.22,0.52
4968,0.34,0.52
4969,0.36,0.54
4970,0.4,0.58
4971,0.36,0.4
4972,0.42,0.46
4973,0.28,0.48
4974,0.34,0.58
4975,0.34,0.4
4976,0.42,0.66
4977,0.32,0.58
4978,0.46,0.48
4979,0.42,0.56
4980,0.4,0.52
4981,0.46,0.48
4982,0.34,0.52
4983,0.4,0.54
4984,0.46,0.38
4985,0.38,0.52
4986,0.4,0.56
4987,0.36,0.52
4988,0.3,0.5
4989,0.4,0.52
4990,0.34,0.48
4991,0.32,0.52
4992,0.36,0.42
4993,0.38,0.62
4994,0.34,0.56
4995,0.34,0.46
4996,0.44,0.5
4997,0.34,0.6
4998,0.54,0.5
4999,0.32,0.54
5000,0.38,0.38
5001,0.54,0.4
5002,0.3,0.54
5003,0.34,0.4
5004,0.22,0.48
5005,0.36,0.54
5006,0.32,0.54
5007,0.36,0.62
5008,0.42,0.6
5009,0.28,0.38
5010,0.42,0.52
5011,0.44,0.5
5012,0.38,0.48
5013,0.36,0.48
5014,0.38,0.56
5015,0.34,0.44
5016,0.36,0.48
5017,0.38,0.52
5018,0.32,0.54
5019,0.44,0.52
5020,0.38,0.44
5021,0.42,0.54
5022,0.34,0.56
5023,0.42,0.66
5024,0.28,0.46
5025,0.48,0.6
5026,0.44,0.38
5027,0.26,0.38
5028,0.4,0.4
5029,0.3,0.6
5030,0.32,0.52
5031,0.42,0.64
5032,0.4,0.48
5033,0.4,0.5
5034,0.32,0.58
5035,0.4,0.4
5036,0.26,0.48
5037,0.32,0.44
5038,0.26,0.52
5039,0.42,0.54
5040,0.4,0.48
5041,0.38,0.58
5042,0.36,0.48
5043,0.38,0.62
5044,0.4,0.44
5045,0.4,0.44
5046,0.32,0.48
5047,0.36,0.56
5048,0.26,0.54
5049,0.32,0.62
5050,0.32,0.46
5051,0.48,0.46
5052,0.3,0.64
5053,0.38,0.48
5054,0.4,0.64
5055,0.46,0.38
5056,0.46,0.5
5057,0.4,0.5
5058,0.26,0.54
5059,0.36,0.4
5060,0.32,0.46
5061,0.4,0.52
5062,0.36,0.44
5063,0.3,0.56
5064,0.32,0.58
5065,0.4,0.52
5066,0.46,0.44
5067,0.34,0.56
5068,0.34,0.54
5069,0.46,0.56
5070,0.38,0.52
5071,0.38,0.44
5072,0.32,0.5
5073,0.44,0.48
5074,0.5,0.6
5075,0.34,0.34
5076,0.38,0.54
5077,0.4,0.46
5078,0.4,0.56
5079,0.3,0.54
5080,0.38,0.54
5081,0.44,0.46
5082,0.26,0.44
5083,0.36,0.68
5084,0.46,0.5
5085,0.26,0.54
5086,0.44,0.44
5087,0.3,0.5
5088,0.36,0.5
5089,0.36,0.48
5090,0.42,0.58
5091,0.34,0.5
5092,0.34,0.58
5093,0.42,0.64
5094,0.42,0.56
5095,0.42,0.6
5096,0.34,0.38
5097,0.42,0.48
5098,0.22,0.4
5099,0.46,0.48
5100,0.46,0.38
5101,0.46,0.48
5102,0.38,0.52
5103,0.4,0.44
5104,0.28,0.54
5105,0.34,0.46
5106,0.34,0.46
5107,0.38,0.5
5108,0.36,0.52
5109,0.42,0.48
5110,0.3,0.54
5111,0.48,0.5
5112,0.36,0.52
5113,0.4,0.58
5114,0.34,0.36
5115,0.34,0.5
5116,0.34,0.62
5117,0.3,0.42
5118,0.38,0.5
5119,0.34,0.48
5120,0.38,0.56
5121,0.36,0.58
5122,0.26,0.56
5123,0.54,0.44
5124,0.28,0.5
5125,0.38,0.52
5126,0.3,0.48
5127,0.42,0.56
5128,0.2,0.58
5129,0.36,0.5
5130,0.38,0.56
5131,0.32,0.46
5132,0.42,0.36
5133,0.3,0.54
5134,0.42,0.42
5135,0.54,0.5
5136,0.44,0.5
5137,0.36,0.52
5138,0.4,0.5
5139,0.36,0.48
5140,0.38,0.64
5141,0.42,0.44
5142,0.36,0.56
5143,0.48,0.6
5144,0.38,0.4
5145,0.44,0.44
5146,0.26,0.54
5147,0.48,0.58
5148,0.36,0.44
5149,0.36,0.44
5150,0.32,0.6
5151,0.4,0.48
5152,0.42,0.46
5153,0.44,0.62
5154,0.34,0.4
5155,0.34,0.48
5156,0.38,0.36
5157,0.28,0.38
5158,0.46,0.52
5159,0.36,0.56
5160,0.38,0.5
5161,0.48,0.4
5162,0.3,0.54
5163,0.44,0.54
5164,0.32,0.46
5165,0.26,0.56
5166,0.42,0.46
5167,0.34,0.46
5168,0.3,0.5
5169,0.46,0.64
5170,0.3,0.4
5171,0.44,0.54
5172,0.34,0.58
5173,0.5,0.66
